timestamp,Air Temperature,QC code,comments
2015-01-08 16:54:43,13.9,200.0,NEMS_gapData
2015-01-08 17:23:31,13.9,200.0,NEMS_gapData
2015-01-08 17:53:45,13.9,200.0,NEMS_gapData
2015-01-08 18:24:00,13.7,200.0,NEMS_gapData
2015-01-08 18:54:14,13.6,200.0,NEMS_gapData
2015-01-08 19:24:28,13.7,200.0,NEMS_gapData
2015-01-08 19:54:43,13.6,200.0,NEMS_gapData
2015-01-08 20:53:45,13.5,200.0,NEMS_gapData
2015-01-08 21:24:00,13.5,200.0,NEMS_gapData
2015-01-08 21:54:14,13.3,200.0,NEMS_gapData
2015-01-08 22:24:28,13.3,200.0,NEMS_gapData
2015-01-08 22:54:43,13.3,200.0,NEMS_gapData
2015-01-08 23:24:57,13.3,200.0,NEMS_gapData
2015-01-08 23:53:45,13.3,200.0,NEMS_gapData
2015-01-09 00:25:26,13.3,200.0,flat_line_test NEMS_gapData
2015-01-09 00:54:14,13.3,200.0,flat_line_test NEMS_gapData
2015-01-09 01:24:28,13.2,200.0,NEMS_gapData
2015-01-09 01:41:45,13.1,200.0,NEMS_gapData
2015-01-09 02:23:31,12.9,200.0,NEMS_gapData
2015-01-09 02:53:45,12.7,200.0,NEMS_gapData
2015-01-09 03:24:00,12.5,200.0,NEMS_gapData
2015-01-09 03:54:14,12.6,200.0,NEMS_gapData
2015-01-09 04:24:28,12.4,200.0,NEMS_gapData
2015-01-09 04:54:43,12.2,200.0,NEMS_gapData
2015-01-09 05:23:31,12.1,200.0,NEMS_gapData
2015-01-09 05:53:45,12.1,200.0,NEMS_gapData
2015-01-09 06:24:00,11.9,200.0,NEMS_gapData
2015-01-09 06:54:14,12.3,200.0,NEMS_gapData
2015-01-09 07:24:28,12.4,200.0,NEMS_gapData
2015-01-09 07:54:43,13.1,200.0,NEMS_gapData
2015-01-09 08:23:31,14.2,200.0,NEMS_gapData
2015-01-09 08:53:45,15.4,200.0,spike_test NEMS_gapData
2015-01-09 09:24:00,15.2,200.0,NEMS_gapData
2015-01-09 09:54:14,15.3,200.0,spike_test NEMS_gapData
2015-01-09 10:23:02,14.7,200.0,NEMS_gapData
2015-01-09 10:53:16,14.6,200.0,NEMS_gapData
2015-01-09 11:23:31,14.6,200.0,NEMS_gapData
2015-01-09 11:53:45,14.6,200.0,NEMS_gapData
2015-01-09 12:24:00,14.5,200.0,NEMS_gapData
2015-01-09 12:54:14,14.4,200.0,NEMS_gapData
2015-01-09 13:24:28,14.4,200.0,NEMS_gapData
2015-01-09 13:54:43,14.3,200.0,NEMS_gapData
2015-01-09 14:23:31,14.5,200.0,NEMS_gapData
2015-01-09 14:53:45,14.5,200.0,NEMS_gapData
2015-01-09 15:24:00,14.6,200.0,NEMS_gapData
2015-01-09 15:54:14,14.7,200.0,NEMS_gapData
2015-01-09 16:24:28,14.8,200.0,NEMS_gapData
2015-01-09 16:54:43,14.9,200.0,NEMS_gapData
2015-01-09 17:23:31,14.9,200.0,NEMS_gapData
2015-01-09 17:53:45,15.1,200.0,NEMS_gapData
2015-01-09 18:24:00,15.1,200.0,NEMS_gapData
2015-01-09 18:54:14,15.2,200.0,NEMS_gapData
2015-01-09 19:24:28,15.2,200.0,NEMS_gapData
2015-01-09 19:54:43,15.2,200.0,NEMS_gapData
2015-01-09 20:23:31,15.1,200.0,NEMS_gapData
2015-01-09 20:53:45,14.8,200.0,NEMS_gapData
2015-01-09 21:24:00,14.8,200.0,NEMS_gapData
2015-01-09 21:54:14,14.7,200.0,NEMS_gapData
2015-01-09 22:24:28,14.7,200.0,NEMS_gapData
2015-01-09 22:54:43,14.6,200.0,NEMS_gapData
2015-01-09 23:23:31,14.4,200.0,NEMS_gapData
2015-01-09 23:53:45,13.6,200.0,NEMS_gapData
2015-01-10 00:24:00,13.3,200.0,NEMS_gapData
2015-01-10 00:54:14,12.9,200.0,NEMS_gapData
2015-01-10 01:24:28,12.5,200.0,NEMS_gapData
2015-01-10 01:54:43,12.4,200.0,NEMS_gapData
2015-01-10 02:23:31,12.2,200.0,NEMS_gapData
2015-01-10 02:53:45,11.8,200.0,NEMS_gapData
2015-01-10 03:24:00,11.8,200.0,NEMS_gapData
2015-01-10 03:54:14,11.9,200.0,NEMS_gapData
2015-01-10 04:24:28,11.7,200.0,NEMS_gapData
2015-01-10 04:53:16,11.8,200.0,spike_test NEMS_gapData
2015-01-10 05:23:31,11.2,200.0,NEMS_gapData
2015-01-10 05:53:45,11.2,200.0,NEMS_gapData
2015-01-10 06:24:00,11.7,200.0,NEMS_gapData
2015-01-10 06:54:14,12.2,200.0,NEMS_gapData
2015-01-10 07:24:28,12.8,200.0,NEMS_gapData
2015-01-10 07:53:16,13.6,200.0,NEMS_gapData
